"431416,12.03,23.96,6.6379,7.9,35.475,23.375,1016.826,0,249.5,118.4"
"431417,12.03,23.97,5.6665,5.1,33.95,23.425,1016.826,0,249.3,115.8"
"431418,12.03,23.97,1.4571,12.2,36.4,23.475,1016.826,0,250.5,121.7"
"431419,12.04,23.98,7.6093,354.9,35.375,23.825,1016.826,0,249.5,105.4"
"431420,12.03,23.97,6.6379,6.4,33.75,23.675,1016.951,0,249,117.4"
"431421,12.03,23.97,6.6379,7.4,35.275,23.5,1016.826,0,249.3,118.1"
"431422,12.03,23.96,7.2855,14.7,34.65,23.625,1016.702,0,249.3,125.4"
"431423,12.03,23.96,7.6093,23.9,34.525,23.7,1016.702,0,249.3,134.6"
"431424,12.04,23.95,5.9903,355,34.075,23.65,1016.826,0,249.8,105.2"
"431425,12.04,23.95,6.6379,348,32.925,23.675,1016.702,0,249.5,98.5"
"431426,12.04,23.94,6.6379,315.4,36.725,23.625,1016.702,0,247.6,67.8"
"431427,12.04,23.93,5.6665,325,35.75,23.725,1016.702,0,248.6,76.4"
"431428,12.05,23.93,8.9045,345.7,34.725,23.625,1016.826,0,248.4,97.3"
"431429,12.04,23.93,7.6093,10.6,33.35,23.7,1016.702,0,249.1,121.5"
"431430,12.03,23.94,5.6665,347.7,32.175,23.675,1016.702,0,249.5,98.2"
"431431,12.03,23.94,0.8095,350.5,33.55,23.6,1016.702,0,249.1,101.4"
"431432,12.03,23.95,3.3999,24.2,34.475,23.7,1016.702,0,248.8,135.4"
"431433,12.03,23.95,3.7237,346,32.975,23.85,1016.702,0,249.5,96.5"
"431434,12.02,23.96,5.0189,5.8,32.975,23.925,1016.702,0,250,115.8"
"431435,12.01,23.96,7.9331,18.7,33.3,23.85,1016.826,0,248.6,130.1"
"431436,12.02,23.97,8.5807,12.3,33,23.65,1016.826,0,249.1,123.2"
"431437,12.03,23.97,5.9903,43.1,32.75,23.625,1016.702,0,249.7,153.4"
"431438,12.02,23.97,6.6379,7.1,34.525,23.425,1016.826,0,249.8,117.3"
"431439,12.03,23.97,5.3427,355.7,33.6,23.55,1016.702,0,249.3,106.4"
"431440,12.03,23.96,7.6093,27.2,34.425,23.575,1016.826,0,249.3,137.9"
"431441,12.03,23.96,4.6951,33,34.25,23.5,1016.702,0,249.5,143.5"
"431442,12.03,23.95,2.7523,14.5,33.225,23.7,1016.826,0,250.2,124.3"
"431443,12.04,23.94,3.3999,69.6,34.35,23.625,1016.702,0,250.2,179.4"
"431444,12.03,23.94,8.9045,55.4,35.2,23.525,1016.577,0,249.7,165.7"
"431445,12.03,23.93,8.9045,40.2,36.125,23.45,1016.453,0,250.2,150"
"431446,12.02,23.92,3.3999,67.3,35.275,23.45,1016.577,0,249.8,177.5"
"431447,12.02,23.91,4.0475,351.8,36.15,23.65,1016.702,0,249.3,102.5"
"431448,12.04,23.9,8.9045,14.7,34.525,23.75,1016.577,0,249.1,125.6"
"431449,12.03,23.89,3.3999,330,35.325,23.6,1016.577,0,249,81"
"431450,12.03,23.89,2.4285,7.8,35.625,23.75,1016.577,0,249.5,118.3"
"431451,12.04,23.89,13.4377,331.2,35.2,24.025,1016.702,0,248.6,82.6"
"431452,12.03,23.89,7.9331,353,33.525,23.9,1016.577,0,249.1,103.9"
"431453,12.05,23.9,5.3427,307.2,33.95,23.7,1016.577,0,247.7,59.5"
"431454,12.04,23.91,4.6951,16.2,34.45,23.775,1016.453,0,249.8,126.4"
"431455,12.04,23.92,3.3999,313.3,35.2,23.95,1016.577,0,248.4,64.9"
"431456,12.04,23.93,6.9617,13.9,32.3,24.15,1016.453,0,249.7,124.2"
"431457,12.04,23.93,5.3427,7.8,32.35,23.775,1016.453,0,250,117.8"
"431458,12.02,23.94,4.6951,346.7,34.5,23.8,1016.577,0,249.8,96.9"
"431459,12.02,23.95,5.0189,1,35.9,24.05,1016.453,0,250.5,110.5"
"431460,12.04,23.95,6.6379,344.7,34.425,24.025,1016.702,0,248.6,96.1"
"431461,12.05,23.95,5.3427,318.7,33.7,23.65,1016.577,0,246.8,71.9"
"431462,12.04,23.96,8.9045,353.5,35.9,23.525,1016.577,0,249.3,104.2"
"431463,12.04,23.96,9.8759,25.2,35.3,23.85,1016.577,0,249.7,135.5"
"431464,12.04,23.97,6.3141,35.8,34.975,23.5,1016.577,0,249.3,146.5"
"431465,12.03,23.98,5.9903,16.7,34.925,23.65,1016.577,0,249.1,127.6"
"431466,12.04,23.99,2.7523,351.4,35.65,23.7,1016.577,0,249.8,101.6"
"431467,12.04,24,4.3713,310.3,33.975,23.825,1016.577,0,247.9,62.4"
"431468,12.02,24.01,10.1997,353.4,34.475,23.875,1016.453,0,248.8,104.6"
